,Unnamed: 0,id,date,x_m_L72,y_m_L72,top_m_mv,basis_m_mv,parameter,detection_condition,value,unit,source,error_date,error_sum_parameter,error_detection_condition,error_unrealistic_unit,error_top,error_basis
182,4044,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,HPFO-DA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
183,4045,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,8:2 FTS,=,1.0,ng/l,Lantis,Unrealistic date,,,,,
184,4070,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,PFBA,=,300.0,ng/l,Lantis,Unrealistic date,,,,,
185,4073,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,EtPFOSAA,=,3.0,ng/l,Lantis,Unrealistic date,,,,,
186,4085,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,4:2 FTS,=,1.0,ng/l,Lantis,Unrealistic date,,,,,
187,4087,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,MePFOSAA,=,3.0,ng/l,Lantis,Unrealistic date,,,,,
188,4119,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,PFBS,=,48.0,ng/l,Lantis,Unrealistic date,,,,,
189,4132,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,PFHxA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
190,4221,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,PFTrDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
191,4229,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,PFHpS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
192,4231,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,PFOA lineair,=,3.0,ng/l,Lantis,Unrealistic date,,,,,
193,4233,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,6:2/8:2 diPAP,<,10.0,ng/l,Lantis,Unrealistic date,,,,,
194,4238,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,PFODA,<,2.0,ng/l,Lantis,Unrealistic date,,,,,
195,4242,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,PFOSA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
196,4270,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,EtPFOSA,<,4.0,ng/l,Lantis,Unrealistic date,,,,,
197,4325,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,som PFOA,=,940.0,ng/l,Lantis,Unrealistic date,,,,,
198,4331,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,som PFOS,=,1.0,ng/l,Lantis,Unrealistic date,,,,,
199,4361,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,PFDoDS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
200,4410,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,som PFAS kwantitatief,=,105.0,ng/l,Lantis,Unrealistic date,Sum parameter,,,,
201,4414,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,PFTeDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
202,4425,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,ADONA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
203,4435,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,PFOA vertakt,=,1.0,ng/l,Lantis,Unrealistic date,,,,,
204,4463,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,PFUnDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
205,4489,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,MePFOSA,<,2.0,ng/l,Lantis,Unrealistic date,,,,,
206,4556,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,som PFOA,=,4.0,ng/l,Lantis,Unrealistic date,,,,,
207,4576,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,PFODA,<,2.0,ng/l,Lantis,Unrealistic date,,,,,
208,4596,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,PFDS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
209,4599,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,som PFAS indicatief,=,0.0,ng/l,Lantis,Unrealistic date,Sum parameter,,,,
210,4640,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,6:2 diPAP,<,10.0,ng/l,Lantis,Unrealistic date,,,,,
211,4671,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,PFOS lineair,=,150.0,ng/l,Lantis,Unrealistic date,,,,,
212,4676,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,PFDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
213,4709,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,6:2/8:2 diPAP,<,10.0,ng/l,Lantis,Unrealistic date,,,,,
214,4714,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,MePFOSA,<,2.0,ng/l,Lantis,Unrealistic date,,,,,
215,4727,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,MePFOSAA,=,3.0,ng/l,Lantis,Unrealistic date,,,,,
216,4731,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,4:2 FTS,=,1.0,ng/l,Lantis,Unrealistic date,,,,,
217,4751,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,PFOA lineair,=,550.0,ng/l,Lantis,Unrealistic date,,,,,
218,4758,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,EtPFOSA,<,4.0,ng/l,Lantis,Unrealistic date,,,,,
219,4765,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,PFOSA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
220,4790,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,EtPFOSAA,=,1.0,ng/l,Lantis,Unrealistic date,,,,,
221,4829,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,MePFOSAA,=,1.0,ng/l,Lantis,Unrealistic date,,,,,
222,4846,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,EtPFOSA,<,4.0,ng/l,Lantis,Unrealistic date,,,,,
223,4854,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,ADONA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
224,4859,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,PFHxDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
225,4880,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,PFTrDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
226,4884,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,PFDS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
227,4896,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,PFECHS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
228,4925,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,som PFOS,=,1.0,ng/l,Lantis,Unrealistic date,,,,,
229,4958,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,som PFAS indicatief,=,0.0,ng/l,Lantis,Unrealistic date,Sum parameter,,,,
230,5013,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,PFUnDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
231,5019,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,PFODA,<,2.0,ng/l,Lantis,Unrealistic date,,,,,
232,5020,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,PFBS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
233,5021,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,EtPFOSA,<,4.0,ng/l,Lantis,Unrealistic date,,,,,
234,5063,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,totaal PFAS,=,1221.0,ng/l,Lantis,Unrealistic date,Sum parameter,,,,
235,5096,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,8:2 diPAP,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
236,5109,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,PFNS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
237,5158,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,PFOSA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
238,5167,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,EtPFOSA,<,4.0,ng/l,Lantis,Unrealistic date,,,,,
239,5185,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,PFOS vertakt,=,77.0,ng/l,Lantis,Unrealistic date,,,,,
240,5222,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,PFHxS,=,6.0,ng/l,Lantis,Unrealistic date,,,,,
241,5228,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,6:2/8:2 diPAP,<,10.0,ng/l,Lantis,Unrealistic date,,,,,
242,5244,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,PFDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
243,5259,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,PFNS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
244,5293,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,PFDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
245,5299,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,10:2 FTS,<,4.0,ng/l,Lantis,Unrealistic date,,,,,
246,5390,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,10:2 FTS,<,4.0,ng/l,Lantis,Unrealistic date,,,,,
247,5398,PB5-SHS,31/02/2022,154386.1886,213587.2418,10.0,15.0,EtPFOSAA,=,2.0,ng/l,Lantis,Unrealistic date,,,,,
248,5399,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,PFOA lineair,=,3700.0,ng/l,Lantis,Unrealistic date,,,,,
249,5428,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,PFNS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
250,5433,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,som PFAS kwantitatief,=,791.0,ng/l,Lantis,Unrealistic date,Sum parameter,,,,
251,5438,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,PFHxDA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
252,5439,PB6-SHS,31/02/2022,154254.1905,213849.3676,10.0,15.0,PFNA,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
253,5497,PB1-SHS,31/02/2022,154573.6313,213488.5105,10.0,15.0,6:2 diPAP,<,10.0,ng/l,Lantis,Unrealistic date,,,,,
254,5498,PB3-SHS,31/02/2022,154575.1009,213251.9026,10.0,15.0,PFPeS,<,1.0,ng/l,Lantis,Unrealistic date,,,,,
255,5520,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,6:2/8:2 diPAP,<,10.0,ng/l,Lantis,Unrealistic date,,,,,
256,5532,PB2-SHS,31/02/2022,154412.3745,213417.5682,10.0,15.0,6:2 FTS,=,1.0,ng/l,Lantis,Unrealistic date,,,,,
257,5567,PB4-SHS,31/02/2022,154737.56,213281.8292,10.0,15.0,som PFAS indicatief,=,0.0,ng/l,Lantis,Unrealistic date,Sum parameter,,,,
258,9990,31817859,2021-07-13,148749.0,210535.0,2.0,3.0,PFAS Som kwantitatief,=,1312.0,ng/l,OVAM,,Sum parameter,,,,
259,16412,32064763,2021-09-10,206596.0,193618.0,2.6,3.6,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
260,16509,32064862,2021-09-10,206612.0,193703.0,1.25,2.25,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
261,16546,32064939,2021-09-10,206565.0,193662.0,2.0,3.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
262,16566,32064959,2022-01-12,206565.0,193662.0,2.0,3.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
263,20663,32214493,2021-07-23,209488.0,194310.0,2.0,3.0,EU DWRL-20,=,580822.0,ng/l,OVAM,,Sum parameter,,,,
264,20684,32214716,2021-07-23,209525.0,194275.0,2.0,3.0,EU DWRL-20,=,430129.0,ng/l,OVAM,,Sum parameter,,,,
265,20736,32214849,2021-07-23,209514.0,194291.0,2.0,3.0,EU DWRL-20,=,275807.0,ng/l,OVAM,,Sum parameter,,,,
266,21350,32271904,2022-07-22,137806.41,184685.55,3.8,4.8,PFAS Som indicatief,<,60.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
267,21357,32271911,2022-07-22,137806.41,184685.55,3.8,4.8,PFAS Som kwantitatief,=,96216.2,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
268,21378,32272090,2022-07-22,137806.41,184685.55,0.0,0.0,PFAS Som indicatief,<,60.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
269,21392,32272104,2022-07-22,137806.41,184685.55,0.0,0.0,PFAS Som kwantitatief,=,7591.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
270,21422,32272134,2022-07-22,137789.45,184712.52,4.6,5.6,PFAS Som indicatief,<,60.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
271,21427,32272139,2022-07-22,137789.45,184712.52,4.6,5.6,PFAS Som kwantitatief,=,127.2,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
272,21457,32272247,2022-07-22,137706.04,184724.63,4.54,5.54,PFAS Som kwantitatief,=,215.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
273,21485,32272275,2022-07-22,137706.04,184724.63,4.54,5.54,PFAS Som indicatief,<,60.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
274,21504,32272372,2022-07-22,137808.78,184734.8,3.18,4.18,PFAS Som kwantitatief,=,3634.3,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
275,21510,32272378,2022-07-22,137808.78,184734.8,3.18,4.18,PFAS Som indicatief,<,60.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
276,21560,32272506,2022-07-22,137798.53,184674.26,3.89,4.89,PFAS Som indicatief,<,60.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit,,
277,22040,32286447,2022-02-10,158069.49,179108.01,3.0,4.0,EFSA-4,=,1.3,µg/l,OVAM,,Sum parameter,,,,
278,22062,32286469,2022-02-10,158069.49,179108.01,3.0,4.0,PFAS Som kwantitatief,=,1.8,µg/l,OVAM,,Sum parameter,,,,
279,22066,32286473,2022-02-10,158069.49,179108.01,3.0,4.0,PFAS Som indicatief,<,0.1,µg/l,OVAM,,Sum parameter,,,,
280,22071,32286478,2022-02-10,158069.49,179108.01,3.0,4.0,EU DWRL-20,=,1.8,µg/l,OVAM,,Sum parameter,,,,
281,22091,32286706,2022-02-10,157951.7,179050.47,2.5,3.5,PFAS Som indicatief,=,0.32,µg/l,OVAM,,Sum parameter,,,,
282,22094,32286709,2022-02-10,157951.7,179050.47,2.5,3.5,EU DWRL-20,=,0.86,µg/l,OVAM,,Sum parameter,,,,
283,22119,32286734,2022-02-10,157951.7,179050.47,2.5,3.5,EFSA-4,=,0.37,µg/l,OVAM,,Sum parameter,,,,
284,22121,32286736,2022-02-10,157951.7,179050.47,2.5,3.5,PFAS Som kwantitatief,=,0.86,µg/l,OVAM,,Sum parameter,,,,
285,22133,32286748,2022-02-10,158094.22,179022.88,3.0,4.0,EFSA-4,<,0.01,µg/l,OVAM,,Sum parameter,,,,
286,22143,32286758,2022-02-10,158094.22,179022.88,3.0,4.0,PFAS Som kwantitatief,<,0.01,µg/l,OVAM,,Sum parameter,,,,
287,22172,32286787,2022-02-10,158094.22,179022.88,3.0,4.0,PFAS Som indicatief,<,0.1,µg/l,OVAM,,Sum parameter,,,,
288,22173,32286788,2022-02-10,158094.22,179022.88,3.0,4.0,EU DWRL-20,<,0.05,µg/l,OVAM,,Sum parameter,,,,
289,22182,32286797,2022-02-10,157949.12,179128.23,3.0,4.0,EU DWRL-20,=,0.064,µg/l,OVAM,,Sum parameter,,,,
290,22198,32286813,2022-02-10,157949.12,179128.23,3.0,4.0,PFAS Som indicatief,<,0.1,µg/l,OVAM,,Sum parameter,,,,
291,22207,32286822,2022-02-10,157949.12,179128.23,3.0,4.0,EFSA-4,=,0.039,µg/l,OVAM,,Sum parameter,,,,
292,22218,32286833,2022-02-10,157949.12,179128.23,3.0,4.0,PFAS Som kwantitatief,=,0.064,µg/l,OVAM,,Sum parameter,,,,
293,22241,32286856,2022-02-10,158030.94,179151.6,2.7,3.7,PFAS Som indicatief,<,0.1,µg/l,OVAM,,Sum parameter,,,,
294,22250,32286865,2022-02-10,158030.94,179151.6,2.7,3.7,EU DWRL-20,=,0.21,µg/l,OVAM,,Sum parameter,,,,
295,22258,32286873,2022-02-10,158030.94,179151.6,2.7,3.7,EFSA-4,=,0.17,µg/l,OVAM,,Sum parameter,,,,
296,22267,32286882,2022-02-10,158030.94,179151.6,2.7,3.7,PFAS Som kwantitatief,=,0.21,µg/l,OVAM,,Sum parameter,,,,
297,22441,32290619,2022-01-21,77798.0,188058.0,3.2,4.2,PFAS Som indicatief,=,24.0,ng/l,OVAM,,Sum parameter,,,,
298,22449,32290627,2022-01-21,77775.0,188082.0,3.3,4.3,PFAS Som kwantitatief,=,35.0,ng/l,OVAM,,Sum parameter,,,,
299,22468,32290646,2022-01-21,77775.0,188082.0,3.3,4.3,PFAS Som indicatief,=,87.0,ng/l,OVAM,,Sum parameter,,,,
300,24394,32362246,2022-03-04,112201.0,198648.0,1.8,2.8,EU DWRL-20,=,1.1,µg/l,OVAM,,Sum parameter,,,,
301,24397,32362250,2022-03-04,112201.0,198648.0,1.8,2.8,PFAS Som kwantitatief,=,1.1,µg/l,OVAM,,Sum parameter,,,,
302,24403,32362256,2022-03-04,112201.0,198648.0,1.8,2.8,EFSA-4,=,0.083,µg/l,OVAM,,Sum parameter,,,,
303,24440,32362382,2022-03-04,112226.0,198609.0,2.0,3.0,PFAS Som kwantitatief,=,0.71,µg/l,OVAM,,Sum parameter,,,,
304,24449,32362391,2022-03-04,112226.0,198609.0,2.0,3.0,EFSA-4,=,0.1,µg/l,OVAM,,Sum parameter,,,,
305,24465,32362409,2022-03-04,112226.0,198609.0,2.0,3.0,EU DWRL-20,=,0.71,µg/l,OVAM,,Sum parameter,,,,
306,24472,32362461,2022-03-04,112203.0,198605.0,2.12,3.12,PFAS Som kwantitatief,=,0.37,µg/l,OVAM,,Sum parameter,,,,
307,24475,32362464,2022-03-04,112203.0,198605.0,2.12,3.12,EU DWRL-20,=,0.37,µg/l,OVAM,,Sum parameter,,,,
308,24491,32362482,2022-03-04,112203.0,198605.0,2.12,3.12,EFSA-4,=,0.049,µg/l,OVAM,,Sum parameter,,,,
309,25339,32423061,2022-03-10,144903.81,157409.43,2.0,3.0,PFAS Som kwantitatief,<,4.0,ng/l,OVAM,,Sum parameter,,,,
310,25382,32423176,2022-03-10,144926.22,157460.81,1.7,2.7,PFAS Som kwantitatief,=,49.0,ng/l,OVAM,,Sum parameter,,,,
311,25654,32430201,2022-03-11,69545.0,193077.0,2.2,3.2,PFAS Som kwantitatief,=,42.0,ng/l,OVAM,,Sum parameter,,,,
312,25681,32430262,2022-03-11,69544.0,193086.0,2.2,3.2,PFAS Som kwantitatief,=,150.0,ng/l,OVAM,,Sum parameter,,,,
313,25845,32437635,2022-03-11,73995.0,195084.0,2.0,3.0,PFAS Som kwantitatief,=,590.0,ng/l,OVAM,,Sum parameter,,,,
314,25886,32437744,2022-03-11,73385.0,195100.0,2.0,3.0,PFAS Som kwantitatief,=,6000.0,ng/l,OVAM,,Sum parameter,,,,
315,25894,32439501,2022-03-01,89428.75,164995.13,2.0,3.0,PFAS Som kwantitatief,=,0.16,µg/l,OVAM,,Sum parameter,,,,
316,25905,32439512,2022-03-01,89428.75,164995.13,2.0,3.0,EFSA-4,=,0.13,µg/l,OVAM,,Sum parameter,,,,
317,25924,32439531,2022-03-01,89428.75,164995.13,2.0,3.0,EU DWRL-20,=,0.16,µg/l,OVAM,,Sum parameter,,,,
318,25927,32439534,2022-03-01,89428.75,164995.13,2.0,3.0,PFAS Som indicatief,<,0.1,µg/l,OVAM,,Sum parameter,,,,
319,27045,32506948,2022-03-24,147040.6,222727.3,3.0,4.0,EFSA-4,=,440.0,ng/l,OVAM,,Sum parameter,,,,
320,27047,32506950,2022-03-24,147040.6,222727.3,3.0,4.0,PFAS Som indicatief,=,43.0,ng/l,OVAM,,Sum parameter,,,,
321,27055,32506958,2022-03-24,147040.6,222727.3,3.0,4.0,EU DWRL-20,=,780.0,ng/l,OVAM,,Sum parameter,,,,
322,27128,32507138,2022-03-24,147078.62,222706.18,2.49,3.49,PFAS Som indicatief,=,23.0,ng/l,OVAM,,Sum parameter,,,,
323,27151,32507161,2022-03-24,147078.62,222706.18,2.49,3.49,PFAS Som kwantitatief,=,900.0,ng/l,OVAM,,Sum parameter,,,,
324,27159,32507169,2022-03-24,147078.62,222706.18,2.49,3.49,EFSA-4,=,220.0,ng/l,OVAM,,Sum parameter,,,,
325,27216,32507561,2022-03-24,147088.48,222662.66,1.56,3.56,PFAS Som kwantitatief,=,700.0,ng/l,OVAM,,Sum parameter,,,,
326,27248,32507593,2022-03-24,147088.48,222662.66,1.56,3.56,EFSA-4,=,290.0,ng/l,OVAM,,Sum parameter,,,,
327,27256,32507601,2022-03-24,146885.16,222460.73,3.0,4.0,EU DWRL-20,=,470.0,ng/l,OVAM,,Sum parameter,,,,
328,27289,32507634,2022-03-24,146885.16,222460.73,3.0,4.0,EFSA-4,=,65.0,ng/l,OVAM,,Sum parameter,,,,
329,27563,32508897,2022-01-19,82124.0,193015.0,1.6,2.6,PFAS Som kwantitatief,=,14.0,ng/l,OVAM,,Sum parameter,,,,
330,27595,32508963,2022-01-19,82153.0,193022.0,1.6,2.6,PFAS Som kwantitatief,=,12.0,ng/l,OVAM,,Sum parameter,,,,
331,28253,32517718,2022-02-01,112881.0,204958.0,2.0,3.0,EFSA-4,=,0.045,µg/l,OVAM,,Sum parameter,,,,
332,28259,32517728,2022-02-01,112881.0,204958.0,2.0,3.0,EU DWRL-20,=,0.42,µg/l,OVAM,,Sum parameter,,,,
333,28265,32517741,2022-02-01,112881.0,204958.0,2.0,3.0,PFAS Som kwantitatief,=,0.42,µg/l,OVAM,,Sum parameter,,,,
334,28599,32521858,2022-03-10,173563.59,175209.45,5.0,6.0,PFAS Som kwantitatief,=,30.0,ng/l,OVAM,,Sum parameter,,,,
335,28621,32523868,2021-08-12,189335.11,202477.95,2.0,3.0,PFAS Som kwantitatief,=,0.0,ng/l,OVAM,,Sum parameter,,,,
336,28655,32524108,2021-08-12,189353.56,202489.61,1.93,2.93,PFAS Som kwantitatief,=,50.0,ng/l,OVAM,,Sum parameter,,,,
337,28678,32524203,2021-11-04,189353.56,202489.61,1.93,2.93,PFAS Som kwantitatief,=,141.0,ng/l,OVAM,,Sum parameter,,,,
338,28720,32524281,2021-08-12,189346.26,202478.11,2.0,3.0,PFAS Som kwantitatief,=,15.0,ng/l,OVAM,,Sum parameter,,,,
339,28785,32532035,2022-03-03,155341.38,179616.91,0.0,0.0,EFSA-4,=,36.0,ng/l,OVAM,,Sum parameter,,,,
340,28846,32532096,2022-03-03,155316.46,179625.06,0.0,0.0,EFSA-4,=,52.0,ng/l,OVAM,,Sum parameter,,,,
341,28862,32532112,2022-03-03,155283.29,179686.54,2.9,3.9,EFSA-4,=,300.0,ng/l,OVAM,,Sum parameter,,,,
342,28947,32532281,2022-03-03,155382.49,179691.43,3.5,4.5,EFSA-4,=,73.0,ng/l,OVAM,,Sum parameter,,,,
343,29152,32534076,2022-04-05,72754.0,168403.0,2.5,3.5,EU DWRL-20,=,33000.0,ng/l,OVAM,,Sum parameter,,,,
344,29168,32534092,2022-04-05,72754.0,168403.0,2.5,3.5,PFAS Som kwantitatief,=,33000.0,ng/l,OVAM,,Sum parameter,,,,
345,29268,32535031,2022-03-03,208886.0,168916.0,12.0,15.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
346,29276,32535039,2022-03-11,208886.0,168916.0,12.0,15.0,PFAS Som kwantitatief,<,4.0,ng/l,OVAM,,Sum parameter,,,,
347,29297,32535061,2022-03-11,208886.0,168916.0,12.0,15.0,EFSA-4,<,1.0,ng/l,OVAM,,Sum parameter,,,,
348,29446,32535319,2022-03-08,209098.0,168840.0,4.0,11.0,EFSA-4,=,9.0,ng/l,OVAM,,Sum parameter,,,,
349,29494,32535409,2022-03-08,208795.0,168786.0,13.0,15.0,EFSA-4,=,6.0,ng/l,OVAM,,Sum parameter,,,,
350,29709,32535765,2022-03-11,208536.0,168827.0,2.0,6.0,PFAS Som kwantitatief,=,91.0,ng/l,OVAM,,Sum parameter,,,,
351,29711,32535767,2022-03-03,208536.0,168827.0,2.0,6.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
352,29726,32535782,2022-03-11,208536.0,168827.0,2.0,6.0,EFSA-4,=,49.0,ng/l,OVAM,,Sum parameter,,,,
353,29812,32536048,2022-03-11,208976.0,168789.0,2.0,6.0,PFAS Som kwantitatief,=,230.0,ng/l,OVAM,,Sum parameter,,,,
354,29816,32536052,2022-03-11,208976.0,168789.0,2.0,6.0,EFSA-4,=,200.0,ng/l,OVAM,,Sum parameter,,,,
355,29834,32536071,2022-03-11,208976.0,168789.0,2.0,6.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
356,30009,32536383,2022-03-11,208839.42,168724.85,0.0,4.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
357,30041,32536418,2022-03-11,208839.42,168724.85,0.0,4.0,EFSA-4,=,750.0,ng/l,OVAM,,Sum parameter,,,,
358,30050,32536427,2022-03-11,208839.42,168724.85,0.0,4.0,PFAS Som kwantitatief,=,860.0,ng/l,OVAM,,Sum parameter,,,,
359,30079,32536502,2022-03-03,208886.0,168916.0,6.0,8.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
360,30086,32536509,2022-03-11,208886.0,168916.0,6.0,8.0,EFSA-4,=,2.0,ng/l,OVAM,,Sum parameter,,,,
361,30090,32536513,2022-03-11,208886.0,168916.0,6.0,8.0,PFAS Som kwantitatief,=,6.0,ng/l,OVAM,,Sum parameter,,,,
362,30300,32536778,2022-03-03,208692.0,168817.0,2.0,6.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,,Sum parameter,,,,
363,30302,32536780,2022-03-11,208692.0,168817.0,2.0,6.0,EFSA-4,=,2.0,ng/l,OVAM,,Sum parameter,,,,
364,30326,32536805,2022-03-11,208692.0,168817.0,2.0,6.0,PFAS Som kwantitatief,=,5.0,ng/l,OVAM,,Sum parameter,,,,
365,30524,32537188,2022-03-11,208667.05,168491.22,4.5,15.0,PFAS Som kwantitatief,=,85.0,ng/l,OVAM,,Sum parameter,,,,
366,30534,32537198,2022-03-11,208667.05,168491.22,4.5,15.0,EFSA-4,=,4.0,ng/l,OVAM,,Sum parameter,,,,
