,Unnamed: 0,id,date,x_m_L72,y_m_L72,top_m_mv,basis_m_mv,parameter,detection_condition,value,unit,source,error_date,error_sum_parameter,error_detection_condition,error_unrealistic_unit
13520,196190,34817156,2021-08-26,149789.87,194688.35,0.3,0.7,PFAS Som kwantitatief,=,250.0,µg/kg ds,OVAM,,Sum parameter,,
13521,196231,34817237,2021-08-24,149789.87,194688.35,0.0,0.15,PFAS Som kwantitatief,=,41.0,µg/kg ds,OVAM,,Sum parameter,,
13522,196269,34817277,2021-09-21,149789.87,194688.35,2.8,3.0,PFAS Som kwantitatief,=,9.0,µg/kg ds,OVAM,,Sum parameter,,
13523,196326,34817381,2022-01-31,149952.66,194265.89,0.3,0.7,PFAS Som kwantitatief,=,16.0,µg/kg ds,OVAM,,Sum parameter,,
13524,196336,34817391,2022-01-28,149952.66,194265.89,0.0,0.15,PFAS Som kwantitatief,=,1.1,µg/kg ds,OVAM,,Sum parameter,,
13525,196396,34817454,2021-09-02,149711.36,194630.85,0.0,0.15,PFAS Som kwantitatief,=,190.0,µg/kg ds,OVAM,,Sum parameter,,
13526,196426,34817530,2021-09-17,149711.36,194630.85,1.5,2.0,PFAS Som kwantitatief,=,19.0,µg/kg ds,OVAM,,Sum parameter,,
13527,196440,34817544,2021-09-17,149711.36,194630.85,2.5,3.0,PFAS Som kwantitatief,=,1.6,µg/kg ds,OVAM,,Sum parameter,,
13528,196502,34817646,2021-09-01,149711.36,194630.85,0.3,0.7,PFAS Som kwantitatief,=,230.0,µg/kg ds,OVAM,,Sum parameter,,
13529,196524,34817708,2022-01-31,149995.96,194217.85,0.3,0.7,PFAS Som kwantitatief,=,5.8,µg/kg ds,OVAM,,Sum parameter,,
13530,196558,34817744,2022-01-31,149995.96,194217.85,0.0,0.15,PFAS Som kwantitatief,=,4.8,µg/kg ds,OVAM,,Sum parameter,,
13531,196609,34817836,2021-08-25,149769.37,194644.84,0.0,0.15,PFAS Som kwantitatief,=,8.5,µg/kg ds,OVAM,,Sum parameter,,
13532,196632,34817905,2021-08-24,149769.37,194644.84,0.3,0.7,PFAS Som kwantitatief,=,11.0,µg/kg ds,OVAM,,Sum parameter,,
13533,196662,34817935,2021-09-24,149769.37,194644.84,2.8,3.0,PFAS Som kwantitatief,=,24.0,µg/kg ds,OVAM,,Sum parameter,,
13534,196704,34817978,2021-09-09,150055.77,194172.64,0.3,0.7,PFAS Som kwantitatief,=,4.0,µg/kg ds,OVAM,,Sum parameter,,
13535,196739,34818014,2021-09-09,150055.77,194172.64,0.0,0.15,PFAS Som kwantitatief,=,9.0,µg/kg ds,OVAM,,Sum parameter,,
13536,196757,34818033,2021-08-31,149759.78,194558.95,0.3,0.7,PFAS Som kwantitatief,=,42.0,µg/kg ds,OVAM,,Sum parameter,,
13537,196825,34818104,2021-08-27,149759.78,194558.95,0.0,0.15,PFAS Som kwantitatief,=,3.1,µg/kg ds,OVAM,,Sum parameter,,
13538,196842,34818158,2021-09-22,150009.37,194458.85,1.5,2.0,PFAS Som kwantitatief,=,130.0,µg/kg ds,OVAM,,Sum parameter,,
13539,196885,34818202,2021-08-30,150009.37,194458.85,0.3,0.7,PFAS Som kwantitatief,=,110.0,µg/kg ds,OVAM,,Sum parameter,,
13540,196925,34818243,2021-09-21,150009.37,194458.85,2.5,3.0,PFAS Som kwantitatief,=,10.0,µg/kg ds,OVAM,,Sum parameter,,
13541,196947,34818266,2021-09-01,150009.37,194458.85,0.0,0.15,PFAS Som kwantitatief,=,89.0,µg/kg ds,OVAM,,Sum parameter,,
13542,196981,34818303,2021-08-31,149795.56,194390.54,0.0,0.15,PFAS Som kwantitatief,=,350.0,µg/kg ds,OVAM,,Sum parameter,,
13543,197039,34818447,2021-08-27,149778.37,194442.85,0.0,0.15,PFAS Som kwantitatief,=,17.0,µg/kg ds,OVAM,,Sum parameter,,
13544,197057,34818465,2021-09-02,149778.37,194442.85,0.3,0.7,PFAS Som kwantitatief,=,42.0,µg/kg ds,OVAM,,Sum parameter,,
13545,197091,34818501,2021-09-24,149778.37,194442.85,1.5,2.0,PFAS Som kwantitatief,=,3.5,µg/kg ds,OVAM,,Sum parameter,,
13546,197119,34818530,2021-09-22,149778.37,194442.85,2.5,3.0,PFAS Som kwantitatief,=,49.0,µg/kg ds,OVAM,,Sum parameter,,
13547,197175,34818626,2021-11-18,149556.79,195242.53,0.3,0.7,PFAS Som kwantitatief,=,1.2,µg/kg ds,OVAM,,Sum parameter,,
13548,197214,34818666,2021-11-16,149556.79,195242.53,0.0,0.15,PFAS Som kwantitatief,=,13.0,µg/kg ds,OVAM,,Sum parameter,,
13549,197220,34818708,2021-09-23,150058.37,194371.85,1.5,2.0,PFAS Som kwantitatief,=,98.0,µg/kg ds,OVAM,,Sum parameter,,
13550,197257,34818746,2021-09-01,150058.37,194371.85,0.0,0.15,PFAS Som kwantitatief,=,120.0,µg/kg ds,OVAM,,Sum parameter,,
13551,197306,34818797,2021-09-22,150058.37,194371.85,2.5,3.0,PFAS Som kwantitatief,=,5.6,µg/kg ds,OVAM,,Sum parameter,,
13552,197344,34818837,2021-08-27,150058.37,194371.85,0.3,0.7,PFAS Som kwantitatief,=,13.0,µg/kg ds,OVAM,,Sum parameter,,
13553,197371,34818909,2021-11-03,149295.4,194503.03,0.3,0.7,PFAS Som kwantitatief,=,2.5,µg/kg ds,OVAM,,Sum parameter,,
13554,197416,34818956,2021-11-02,149295.4,194503.03,0.0,0.15,PFAS Som kwantitatief,=,4.1,µg/kg ds,OVAM,,Sum parameter,,
13555,197450,34819065,2022-01-31,150003.25,194232.34,0.0,0.15,PFAS Som kwantitatief,=,10.0,µg/kg ds,OVAM,,Sum parameter,,
13556,197500,34819117,2022-01-31,150003.25,194232.34,0.3,0.7,PFAS Som kwantitatief,=,6.5,µg/kg ds,OVAM,,Sum parameter,,
13557,197515,34819171,2021-09-21,149830.86,194511.85,2.0,2.5,PFAS Som kwantitatief,=,36.0,µg/kg ds,OVAM,,Sum parameter,,
13558,197565,34819223,2021-08-30,149830.86,194511.85,0.3,0.7,PFAS Som kwantitatief,=,330.0,µg/kg ds,OVAM,,Sum parameter,,
13559,197587,34819245,2021-08-27,149830.86,194511.85,0.0,0.15,PFAS Som kwantitatief,=,260.0,µg/kg ds,OVAM,,Sum parameter,,
13560,197639,34819300,2021-09-20,149830.86,194511.85,1.0,1.5,PFAS Som kwantitatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13561,197652,34819313,2021-09-22,149898.37,194287.85,1.5,2.0,PFAS Som kwantitatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13562,197682,34819344,2021-08-27,149898.37,194287.85,0.0,0.15,PFAS Som kwantitatief,=,85.0,µg/kg ds,OVAM,,Sum parameter,,
13563,197721,34819385,2021-09-23,149898.37,194287.85,2.5,3.0,PFAS Som kwantitatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13564,197763,34819429,2021-08-27,149898.37,194287.85,0.3,0.7,PFAS Som kwantitatief,=,2.9,µg/kg ds,OVAM,,Sum parameter,,
13565,197812,34819478,2021-08-31,149784.75,194517.21,0.3,0.7,PFAS Som kwantitatief,=,26.0,µg/kg ds,OVAM,,Sum parameter,,
13566,197846,34819560,2021-08-27,149784.75,194517.21,0.0,0.15,PFAS Som kwantitatief,=,32.0,µg/kg ds,OVAM,,Sum parameter,,
13567,197862,34819577,2021-09-17,149847.37,194470.85,1.5,2.0,PFAS Som kwantitatief,=,4.4,µg/kg ds,OVAM,,Sum parameter,,
13568,197913,34819629,2021-08-30,149847.37,194470.85,0.0,0.15,PFAS Som kwantitatief,=,200.0,µg/kg ds,OVAM,,Sum parameter,,
13569,197966,34819684,2021-09-21,149847.37,194470.85,2.5,3.0,PFAS Som kwantitatief,=,11.0,µg/kg ds,OVAM,,Sum parameter,,
13570,197976,34819739,2021-08-27,149847.37,194470.85,0.3,0.7,PFAS Som kwantitatief,=,13.0,µg/kg ds,OVAM,,Sum parameter,,
13571,198008,34848505,2023-03-31,147180.0,189084.0,0.0,0.3,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13572,198029,34848526,2023-03-31,147180.0,189084.0,0.0,0.3,EFSA-4,=,1.5,µg/kg ds,OVAM,,Sum parameter,,
13573,198032,34848529,2023-03-31,147180.0,189084.0,0.0,0.3,PFAS Som kwantitatief,=,1.5,µg/kg ds,OVAM,,Sum parameter,,
13574,198051,34848549,2023-03-31,147181.0,189065.0,0.0,0.3,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13575,198075,34848573,2023-03-31,147181.0,189065.0,0.0,0.3,EFSA-4,=,4.7,µg/kg ds,OVAM,,Sum parameter,,
13576,198090,34848589,2023-03-31,147181.0,189065.0,0.0,0.3,PFAS Som kwantitatief,=,13.0,µg/kg ds,OVAM,,Sum parameter,,
13577,198117,34875559,2023-04-17,148123.0,207709.15,0.15,0.3,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13578,198127,34875569,2023-04-17,148123.0,207709.15,0.15,0.3,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13579,198129,34875571,2023-04-17,148123.0,207709.15,0.15,0.3,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13580,198153,34875666,2023-04-17,148159.27,207797.14,0.05,0.2,PFAS Som kwantitatief,=,1.0,µg/kg ds,OVAM,,Sum parameter,,
13581,198155,34875668,2023-04-17,148159.27,207797.14,0.05,0.2,EFSA-4,=,1.0,µg/kg ds,OVAM,,Sum parameter,,
13582,198175,34875688,2023-04-17,148159.27,207797.14,0.05,0.2,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13583,198196,34876465,2023-05-04,148203.07,220573.23,0.65,0.8,PFAS Som kwantitatief,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13584,198215,34876529,2023-05-04,148203.07,220573.23,0.65,0.8,EFSA-4,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13585,198228,34876555,2023-04-26,148203.07,220573.23,0.5,0.65,PFAS Som kwantitatief,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13586,198240,34876568,2023-04-26,148203.07,220573.23,0.5,0.65,EFSA-4,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13587,198296,34876859,2023-05-04,148203.07,220573.23,0.5,0.65,PFAS Som kwantitatief,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13588,198297,34876862,2023-05-04,148203.07,220573.23,0.5,0.65,EFSA-4,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13589,198332,34877039,2023-05-04,148180.15,220573.61,0.65,0.8,EFSA-4,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13590,198339,34877049,2023-05-04,148180.15,220573.61,0.65,0.8,PFAS Som kwantitatief,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13591,198344,34877096,2023-05-04,148180.15,220573.61,0.5,0.65,PFAS Som kwantitatief,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13592,198365,34877141,2023-05-04,148180.15,220573.61,0.5,0.65,EFSA-4,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13593,198409,34877295,2023-05-04,148230.2,220573.22,0.65,0.8,EFSA-4,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13594,198410,34877297,2023-05-04,148230.2,220573.22,0.65,0.8,PFAS Som kwantitatief,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13595,198433,34877340,2023-05-04,148230.2,220573.22,0.5,0.65,PFAS Som kwantitatief,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13596,198459,34877395,2023-05-04,148230.2,220573.22,0.5,0.65,EFSA-4,=,0.0,µg/kg ds,OVAM,,Sum parameter,,
13597,198490,34878013,2022-12-09,85665.0,180360.0,2.5,3.0,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13598,198493,34878022,2022-12-09,85665.0,180360.0,2.5,3.0,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13599,198502,34878042,2022-12-09,85665.0,180360.0,2.5,3.0,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13600,198505,34878463,2022-12-06,85654.0,180400.0,2.0,2.5,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13601,198516,34878481,2022-12-06,85654.0,180400.0,2.0,2.5,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13602,198535,34878527,2022-12-06,85654.0,180400.0,2.0,2.5,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13603,198558,34894783,2022-08-15,210927.14,189632.77,0.0,0.15,PFAS Som kwantitatief,=,7.5,µg/kg ds,OVAM,,Sum parameter,,
13604,198586,34894811,2022-08-15,210927.14,189632.77,0.0,0.15,EFSA-4,=,2.5,µg/kg ds,OVAM,,Sum parameter,,
13605,198596,34895074,2022-08-15,211065.52,189550.29,0.0,0.15,EFSA-4,=,1.6,µg/kg ds,OVAM,,Sum parameter,,
13606,198628,34895106,2022-08-15,211065.52,189550.29,0.0,0.15,PFAS Som kwantitatief,=,3.0,µg/kg ds,OVAM,,Sum parameter,,
13607,198650,34926728,2023-02-22,152703.78,210151.66,0.1,0.3,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13608,198654,34926733,2023-02-22,152703.78,210151.66,0.1,0.3,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13609,198678,34934138,2022-10-26,149786.37,216257.01,0.5,1.0,PFAS Som kwantitatief,=,11.0,µg/kg ds,OVAM,,Sum parameter,,
13610,198680,34934140,2022-10-26,149786.37,216257.01,0.5,1.0,EFSA-4,=,1.4,µg/kg ds,OVAM,,Sum parameter,,
13611,198709,34934170,2022-10-26,149786.37,216257.01,0.5,1.0,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13612,198721,34934379,2022-11-02,149667.25,216554.7,0.25,0.5,PFAS Som kwantitatief,=,49.0,µg/kg ds,OVAM,,Sum parameter,,
13613,198731,34934389,2022-11-02,149667.25,216554.7,0.25,0.5,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13614,198749,34934407,2022-11-02,149667.25,216554.7,0.25,0.5,EFSA-4,=,48.0,µg/kg ds,OVAM,,Sum parameter,,
13615,198759,34934971,2022-09-05,150025.72,216337.84,0.7,0.85,PFAS Som kwantitatief,=,0.6,µg/kg ds,OVAM,,Sum parameter,,
13616,198764,34934976,2022-09-05,150025.72,216337.84,0.7,0.85,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13617,198792,34935004,2022-09-05,150025.72,216337.84,0.7,0.85,EFSA-4,=,0.6,µg/kg ds,OVAM,,Sum parameter,,
13618,198804,34936776,2022-11-02,149548.14,216539.31,0.35,0.5,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13619,198808,34936780,2022-11-02,149548.14,216539.31,0.35,0.5,EFSA-4,=,1.6,µg/kg ds,OVAM,,Sum parameter,,
13620,198831,34936803,2022-11-02,149548.14,216539.31,0.35,0.5,PFAS Som kwantitatief,=,1.6,µg/kg ds,OVAM,,Sum parameter,,
13621,198867,34937314,2022-10-31,149499.58,216246.44,0.15,0.3,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13622,198870,34937317,2022-10-31,149499.58,216246.44,0.15,0.3,EFSA-4,=,7.4,µg/kg ds,OVAM,,Sum parameter,,
13623,198878,34937325,2022-10-31,149499.58,216246.44,0.15,0.3,PFAS Som kwantitatief,=,7.4,µg/kg ds,OVAM,,Sum parameter,,
13624,198892,34939827,2022-10-27,149546.76,216252.22,0.0,0.15,PFAS Som kwantitatief,=,8.7,µg/kg ds,OVAM,,Sum parameter,,
13625,198917,34939853,2022-10-27,149546.76,216252.22,0.0,0.15,EFSA-4,=,1.2,µg/kg ds,OVAM,,Sum parameter,,
13626,198918,34939854,2022-10-27,149546.76,216252.22,0.0,0.15,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13627,198925,34944682,2023-05-23,143094.58,161269.5,0.0,0.35,EFSA-4,=,0.8,µg/kg ds,OVAM,,Sum parameter,,
13628,198933,34944701,2023-05-23,143094.58,161269.5,0.0,0.35,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13629,198949,34944725,2023-05-23,143094.58,161269.5,0.0,0.35,PFAS Som kwantitatief,=,0.8,µg/kg ds,OVAM,,Sum parameter,,
13630,198971,34944950,2023-05-23,143029.78,161202.26,0.0,0.3,PFAS Som kwantitatief,=,0.8,µg/kg ds,OVAM,,Sum parameter,,
13631,198998,34944998,2023-05-23,143029.78,161202.26,0.0,0.3,EFSA-4,=,0.8,µg/kg ds,OVAM,,Sum parameter,,
13632,199002,34945003,2023-05-23,143029.78,161202.26,0.0,0.3,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13633,199021,34945971,2023-05-23,143059.66,161235.95,0.0,0.15,EFSA-4,=,0.8,µg/kg ds,OVAM,,Sum parameter,,
13634,199040,34946007,2023-05-23,143059.66,161235.95,0.0,0.15,PFAS Som kwantitatief,=,0.8,µg/kg ds,OVAM,,Sum parameter,,
13635,199052,34946036,2023-05-23,143059.66,161235.95,0.0,0.15,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13636,199161,34968148,2023-05-30,213410.5,212474.11,0.2,0.35,EFSA-4,<,0.0,µg/kg ds,OVAM,,Sum parameter,,
13637,199178,34968165,2023-05-30,213410.5,212474.11,0.2,0.35,PFAS Som kwantitatief,<,0.0,µg/kg ds,OVAM,,Sum parameter,,
13638,199185,34985551,2023-05-12,153449.87,182551.21,0.0,0.2,EFSA-4,=,2.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13639,199216,34985585,2023-05-12,153449.87,182551.21,0.0,0.2,PFAS Som kwantitatief,=,2.0,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13640,199298,34985681,2023-05-12,153908.6,182335.39,0.0,0.3,EFSA-4,=,1.7,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13641,199318,34985702,2023-05-12,153908.6,182335.39,0.0,0.3,PFAS Som kwantitatief,=,2.6,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13642,199332,34985720,2023-05-12,153485.77,182531.05,0.0,0.2,EFSA-4,=,2.4,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13643,199349,34985738,2023-05-12,153485.77,182531.05,0.0,0.2,PFAS Som kwantitatief,=,2.4,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13644,199381,34985885,2023-05-12,153346.45,182655.63,0.0,0.2,EFSA-4,=,1.4,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13645,199407,34985912,2023-05-12,153346.45,182655.63,0.0,0.2,PFAS Som kwantitatief,=,2.8,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13646,199424,34986071,2023-05-12,153751.33,182041.79,0.0,0.2,PFAS Som kwantitatief,=,5.1,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13647,199461,34986139,2023-05-12,153751.33,182041.79,0.0,0.2,EFSA-4,=,3.3,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13648,199482,34986216,2023-05-12,153774.13,182005.29,0.0,0.2,PFAS Som kwantitatief,=,4.6,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13649,199488,34986223,2023-05-12,153774.13,182005.29,0.0,0.2,EFSA-4,=,4.6,µg/kg,OVAM,,Sum parameter,,Unrealistic unit
13650,199571,34986537,2023-02-10,219769.97,186885.45,0.0,0.15,PFAS Som kwantitatief,=,0.5,µg/kg ds,OVAM,,Sum parameter,,
13651,199596,34986562,2023-02-10,219769.97,186885.45,0.0,0.15,EFSA-4,=,0.5,µg/kg ds,OVAM,,Sum parameter,,
13652,199625,34986753,2023-02-10,219774.56,186899.05,0.0,0.15,PFAS Som kwantitatief,=,3.0,µg/kg ds,OVAM,,Sum parameter,,
13653,199627,34986755,2023-02-10,219774.56,186899.05,0.0,0.15,EFSA-4,=,3.0,µg/kg ds,OVAM,,Sum parameter,,
13654,199684,35025029,2022-10-19,44895.0,175437.0,1.2,1.7,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13655,199701,35025065,2022-10-19,44895.0,175437.0,1.2,1.7,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13656,199704,35025071,2022-10-19,44895.0,175437.0,1.2,1.7,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13657,199706,35025157,2022-10-19,44867.0,175528.0,0.7,1.2,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13658,199721,35025186,2022-10-19,44867.0,175528.0,0.7,1.2,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13659,199724,35025195,2022-10-19,44867.0,175528.0,0.7,1.2,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13660,199751,35025324,2022-10-19,44782.0,175523.0,1.6,2.1,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13661,199757,35025332,2022-10-19,44782.0,175523.0,1.6,2.1,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13662,199789,35025390,2022-10-19,44782.0,175523.0,1.6,2.1,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13663,199804,35028642,2022-12-30,205131.0,198383.0,0.0,0.15,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13664,199823,35028662,2022-12-30,205131.0,198383.0,0.0,0.15,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13665,199827,35028666,2022-12-30,205131.0,198383.0,0.0,0.15,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13666,199846,35028695,2022-10-11,205120.0,198378.0,0.0,0.15,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13667,199848,35028700,2022-10-11,205120.0,198378.0,0.0,0.15,PFAS Som kwantitatief,=,1.8,µg/kg ds,OVAM,,Sum parameter,,
13668,199875,35028750,2022-10-11,205120.0,198378.0,0.0,0.15,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13669,199889,35038925,2023-03-23,98036.41,183586.72,0.6,0.8,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13670,199894,35038939,2023-03-23,98036.41,183586.72,0.6,0.8,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13671,199903,35038952,2023-03-23,98036.41,183586.72,0.6,0.8,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13672,199936,35039117,2023-03-23,98036.41,183586.72,0.5,1.0,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13673,199947,35039148,2023-03-23,98036.41,183586.72,0.5,1.0,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13674,199949,35039150,2023-03-23,98036.41,183586.72,0.5,1.0,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13675,199971,35039447,2023-03-23,98025.49,183591.18,1.8,2.0,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13676,199973,35039455,2023-03-23,98025.49,183591.18,1.8,2.0,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13677,200002,35039518,2023-03-23,98025.49,183591.18,1.8,2.0,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13678,200034,35039584,2023-03-23,98025.49,183591.18,1.5,2.0,EFSA-4,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13679,200040,35039597,2023-03-23,98025.49,183591.18,1.5,2.0,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13680,200056,35039623,2023-03-23,98025.49,183591.18,1.5,2.0,PFAS Som kwantitatief,<,0.5,µg/kg ds,OVAM,,Sum parameter,,
13681,200059,35039825,2022-09-28,118699.0,195579.0,0.1,0.3,PFAS Som kwantitatief,=,0.6,µg/kg ds,OVAM,,Sum parameter,,
13682,200060,35039826,2022-09-28,118699.0,195579.0,0.1,0.3,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13683,200067,35039837,2022-09-28,118699.0,195579.0,0.1,0.3,EFSA-4,=,0.6,µg/kg ds,OVAM,,Sum parameter,,
13684,200111,35039926,2022-09-30,118699.0,195579.0,0.0,0.1,PFAS Som kwantitatief,=,1.1,µg/kg ds,OVAM,,Sum parameter,,
13685,200121,35039948,2022-09-30,118699.0,195579.0,0.0,0.1,EFSA-4,=,1.1,µg/kg ds,OVAM,,Sum parameter,,
13686,200127,35039955,2022-09-30,118699.0,195579.0,0.0,0.1,PFAS Som indicatief,<,1.0,µg/kg ds,OVAM,,Sum parameter,,
13687,0,MM40001,2016-08-25,149401.99,213878.69,0.0,0.5,totaal PFAS,=,7.3,µg/kg ds,Lantis,,Sum parameter,,
13688,1,MM40001,2016-08-25,149401.99,213878.69,0.0,0.5,totaal PFAS kwantitatief,=,7.3,µg/kg ds,Lantis,,Sum parameter,,
13689,2,MM40001,2016-08-25,149401.99,213878.69,0.0,0.5,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
13690,17,MM40002,2016-08-25,149402.44,213922.76,0.0,0.5,totaal PFAS,=,13.0,µg/kg ds,Lantis,,Sum parameter,,
13691,18,MM40002,2016-08-25,149402.44,213922.76,0.0,0.5,totaal PFAS kwantitatief,=,13.0,µg/kg ds,Lantis,,Sum parameter,,
13692,19,MM40002,2016-08-25,149402.44,213922.76,0.0,0.5,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
13693,34,MM40003,2016-08-25,149413.31,213749.1,0.0,0.5,totaal PFAS,=,6.9,µg/kg ds,Lantis,,Sum parameter,,
13694,35,MM40003,2016-08-25,149413.31,213749.1,0.0,0.5,totaal PFAS kwantitatief,=,6.9,µg/kg ds,Lantis,,Sum parameter,,
13695,36,MM40003,2016-08-25,149413.31,213749.1,0.0,0.5,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
13696,51,MM40003,2016-11-23,149436.47,213550.8,0.0,0.5,totaal PFAS,=,6.9,µg/kg ds,Lantis,,Sum parameter,,
13697,52,MM40003,2016-11-23,149436.47,213550.8,0.0,0.5,totaal PFAS kwantitatief,=,6.9,µg/kg ds,Lantis,,Sum parameter,,
13698,53,MM40003,2016-11-23,149436.47,213550.8,0.0,0.5,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
13699,68,MM40004,2016-08-25,149413.31,213749.1,1.5,2.0,totaal PFAS,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
13700,69,MM40004,2016-08-25,149413.31,213749.1,1.5,2.0,totaal PFAS kwantitatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
13701,70,MM40004,2016-08-25,149413.31,213749.1,1.5,2.0,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
13702,85,MM40004,2016-11-23,149436.47,213550.8,1.5,2.0,totaal PFAS,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
13703,86,MM40004,2016-11-23,149436.47,213550.8,1.5,2.0,totaal PFAS kwantitatief,=,0.0,µg/kg ds,Lantis,,Sum parameter,,
