,Unnamed: 0,id,date,x_m_L72,y_m_L72,top_m_mv,basis_m_mv,parameter,detection_condition,value,unit,source,error_sum_parameter,error_detection_condition,error_unrealistic_unit,error_top,error_basis
7295,52102,33153448,2021-07-27,104786.1,195678.5,0.0,0.0,MePFOSAtotal,<,2.0,onbenoemd,OVAM,,,Unrealistic unit,,
7296,52107,33153453,2022-02-16,104830.5,195698.2,3.0,4.0,EtPFOSAtotal,<,4.0,onbenoemd,OVAM,,,Unrealistic unit,,
7297,52117,33153463,2022-02-16,104830.5,195698.2,3.0,4.0,PFOSAtotal,<,1.0,onbenoemd,OVAM,,,Unrealistic unit,,
7298,52118,33153464,2022-02-16,104830.5,195698.2,3.0,4.0,MePFOSAtotal,<,2.0,onbenoemd,OVAM,,,Unrealistic unit,,
7299,52125,33153471,2022-02-16,104830.5,195698.2,3.0,4.0,MePFOSAA,<,1.0,onbenoemd,OVAM,,,Unrealistic unit,,
7300,52134,33153480,2022-02-16,104830.5,195698.2,3.0,4.0,EPtPFOSAA,<,1.0,onbenoemd,OVAM,,,Unrealistic unit,,
7301,61134,33401103,2022-07-27,138785.12,220344.53,2.59,3.59,DONA,<,0.01,µg/kg ds,OVAM,,,Unrealistic unit,,
7302,61141,33401111,2022-07-27,138785.12,220344.53,2.59,3.59,PFECHS,<,0.01,µg/kg ds,OVAM,,,Unrealistic unit,,
7303,67956,33457250,2022-04-14,151509.69,213430.32,2.8,3.8,MePFOSAA,<,1.0,ng/kg ds,OVAM,,,Unrealistic unit,,
7304,67994,33457288,2022-04-14,151509.69,213430.32,2.8,3.8,EPtPFOSAA,<,1.0,ng/kg ds,OVAM,,,Unrealistic unit,,
7305,68014,33457392,2022-04-14,151586.44,213497.75,3.0,4.0,EPtPFOSAA,<,1.0,ng/kg ds,OVAM,,,Unrealistic unit,,
7306,68031,33457409,2022-04-14,151586.44,213497.75,3.0,4.0,MePFOSAtotal,<,2.0,ng/kg ds,OVAM,,,Unrealistic unit,,
7307,68036,33457414,2022-04-14,151586.44,213497.75,3.0,4.0,MePFBSAA,<,10.0,onbenoemd,OVAM,,,Unrealistic unit,,
7308,68051,33457471,2022-04-14,151508.55,213495.49,2.8,3.8,MePFBSAA,<,10.0,ng/kg ds,OVAM,,,Unrealistic unit,,
7309,68121,33457950,2022-04-27,150901.06,212606.3,2.0,3.0,MePFOSAA,<,1.0,ng/kg ds,OVAM,,,Unrealistic unit,,
7310,68134,33457963,2022-04-27,150901.06,212606.3,2.0,3.0,MePFOSAtotal,<,2.0,ng/kg ds,OVAM,,,Unrealistic unit,,
7311,68172,33458043,2022-04-27,150978.43,212435.75,2.9,3.9,EtPFOSAtotal,<,4.0,ng/kg ds,OVAM,,,Unrealistic unit,,
7312,68178,33458049,2022-04-27,150978.43,212435.75,2.9,3.9,PFHxSA,<,10.0,ng/kg ds,OVAM,,,Unrealistic unit,,
7313,70926,33521521,2022-04-12,71225.96,169432.92,2.0,3.0,PFECHS,<,10.0,µg/kg ds,OVAM,,,Unrealistic unit,,
7314,91510,33965595,2022-10-18,148808.0,222793.0,0.91,2.91,PFECHS,=,130.0,µg/kg ds,OVAM,,,Unrealistic unit,,
7315,91552,33965723,2022-10-18,148799.0,222761.0,1.14,3.14,PFECHS,<,10.0,µg/kg ds,OVAM,,,Unrealistic unit,,
7316,62930,33430136,2022-09-19,188443.0,205838.0,,,PFBA,=,4.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7317,62931,33430137,2022-09-19,188443.0,205838.0,,,PFHxA,=,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7318,62932,33430138,2022-09-19,188443.0,205838.0,,,PFNA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7319,62933,33430139,2022-09-19,188443.0,205838.0,,,MePFOSAtotal,<,2.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7320,62934,33430140,2022-09-19,188443.0,205838.0,,,PFHxSA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7321,62935,33430141,2022-09-19,188443.0,205838.0,,,PFHpA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7322,62936,33430142,2022-09-19,188443.0,205838.0,,,10:2 FTS,<,4.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7323,62937,33430143,2022-09-19,188443.0,205838.0,,,PFHxStotal,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7324,62938,33430144,2022-09-19,188443.0,205838.0,,,MePFOSAA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7325,62939,33430145,2022-09-19,188443.0,205838.0,,,PFDS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7326,62940,33430146,2022-09-19,188443.0,205838.0,,,PFOStotal,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7327,62941,33430147,2022-09-19,188443.0,205838.0,,,6:2 diPAP,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7328,62942,33430148,2022-09-19,188443.0,205838.0,,,EtPFOSAtotal,<,4.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7329,62943,33430149,2022-09-19,188443.0,205838.0,,,MePFBSA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7330,62944,33430150,2022-09-19,188443.0,205838.0,,,PFDoDS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7331,62945,33430151,2022-09-19,188443.0,205838.0,,,4:2 FTS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7332,62946,33430152,2022-09-19,188443.0,205838.0,,,PFODA,<,2.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7333,62947,33430153,2022-09-19,188443.0,205838.0,,,DONA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7334,62948,33430154,2022-09-19,188443.0,205838.0,,,8:2 diPAP,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7335,62949,33430155,2022-09-19,188443.0,205838.0,,,PFPA,=,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7336,62950,33430156,2022-09-19,188443.0,205838.0,,,PFPeDA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7337,62951,33430157,2022-09-19,188443.0,205838.0,,,8:2 FTS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7338,62952,33430158,2022-09-19,188443.0,205838.0,,,PFBSA,<,2.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7339,62953,33430159,2022-09-19,188443.0,205838.0,,,6:2 FTS,=,140.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7340,62954,33430160,2022-09-19,188443.0,205838.0,,,PFPeS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7341,62955,33430161,2022-09-19,188443.0,205838.0,,,6:2/8:2 diPAP,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7342,62956,33430162,2022-09-19,188443.0,205838.0,,,PFUnDA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7343,62957,33430163,2022-09-19,188443.0,205838.0,,,PFNS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7344,62958,33430164,2022-09-19,188443.0,205838.0,,,MePFBSAA,=,12.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7345,62959,33430165,2022-09-19,188443.0,205838.0,,,PFECHS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7346,62960,33430166,2022-09-19,188443.0,205838.0,,,EPtPFOSAA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7347,62961,33430167,2022-09-19,188443.0,205838.0,,,PFHpS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7348,62963,33430169,2022-09-19,188443.0,205838.0,,,PFUnDS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7349,62964,33430170,2022-09-19,188443.0,205838.0,,,PFOSAtotal,=,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7350,62965,33430171,2022-09-19,188443.0,205838.0,,,PFDoDA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7351,62966,33430172,2022-09-19,188443.0,205838.0,,,PFOAtotal,=,2.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7352,62967,33430173,2022-09-19,188443.0,205838.0,,,PFHxDA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7353,62968,33430174,2022-09-19,188443.0,205838.0,,,PFDA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7354,62969,33430175,2022-09-19,188443.0,205838.0,,,HFPO-DA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7355,62970,33430176,2022-09-19,188443.0,205838.0,,,PFTeDA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7356,62971,33430177,2022-09-19,188443.0,205838.0,,,PFTrDA,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7357,62973,33430179,2022-09-19,188443.0,205838.0,,,PFTrDS,<,1.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7358,62974,33430180,2022-09-19,188443.0,205838.0,,,PFBS,=,4.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7359,84819,33843612,2022-10-06,140896.0,158406.0,,,PFBS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7360,84820,33843613,2022-10-06,140896.0,158406.0,,,PFOAtotal,=,20.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7361,84821,33843614,2022-10-06,140896.0,158406.0,,,PFUnDS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7362,84822,33843615,2022-10-06,140896.0,158406.0,,,MePFBSAA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7363,84823,33843616,2022-10-06,140896.0,158406.0,,,PFHpA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7364,84824,33843617,2022-10-06,140896.0,158406.0,,,6:2 diPAP,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7365,84825,33843618,2022-10-06,140896.0,158406.0,,,PFHpS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7366,84826,33843619,2022-10-06,140896.0,158406.0,,,PFOSAtotal,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7367,84827,33843620,2022-10-06,140896.0,158406.0,,,PFODA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7368,84828,33843621,2022-10-06,140896.0,158406.0,,,PFPeS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7369,84829,33843622,2022-10-06,140896.0,158406.0,,,6:2 FTS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7370,84830,33843623,2022-10-06,140896.0,158406.0,,,MePFBSA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7371,84831,33843624,2022-10-06,140896.0,158406.0,,,HFPO-DA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7372,84832,33843625,2022-10-06,140896.0,158406.0,,,PFDA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7373,84833,33843626,2022-10-06,140896.0,158406.0,,,PFPA,=,11.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7374,84834,33843627,2022-10-06,140896.0,158406.0,,,PFNA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7375,84836,33843629,2022-10-06,140896.0,158406.0,,,PFTrDS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7376,84837,33843630,2022-10-06,140896.0,158406.0,,,PFBA,=,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7377,84838,33843631,2022-10-06,140896.0,158406.0,,,PFBSA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7378,84839,33843632,2022-10-06,140896.0,158406.0,,,PFDoDS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7379,84840,33843633,2022-10-06,140896.0,158406.0,,,EPtPFOSAA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7380,84841,33843634,2022-10-06,140896.0,158406.0,,,DONA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7381,84842,33843635,2022-10-06,140896.0,158406.0,,,6:2/8:2 diPAP,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7382,84843,33843636,2022-10-06,140896.0,158406.0,,,PFPeDA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7383,84844,33843637,2022-10-06,140896.0,158406.0,,,MePFOSAA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7384,84846,33843639,2022-10-06,140896.0,158406.0,,,4:2 FTS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7385,84848,33843641,2022-10-06,140896.0,158406.0,,,EtPFOSAtotal,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7386,84849,33843642,2022-10-06,140896.0,158406.0,,,PFOStotal,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7387,84850,33843643,2022-10-06,140896.0,158406.0,,,MePFOSAtotal,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7388,84851,33843644,2022-10-06,140896.0,158406.0,,,PFDoDA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7389,84852,33843645,2022-10-06,140896.0,158406.0,,,PFNS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7390,84853,33843646,2022-10-06,140896.0,158406.0,,,PFECHS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7391,84854,33843647,2022-10-06,140896.0,158406.0,,,PFHxSA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7392,84855,33843648,2022-10-06,140896.0,158406.0,,,PFHxStotal,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7393,84856,33843649,2022-10-06,140896.0,158406.0,,,PFHxDA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7394,84857,33843650,2022-10-06,140896.0,158406.0,,,PFDS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7395,84858,33843651,2022-10-06,140896.0,158406.0,,,PFHxA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7396,84859,33843652,2022-10-06,140896.0,158406.0,,,PFTeDA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7397,84860,33843653,2022-10-06,140896.0,158406.0,,,8:2 FTS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7398,84861,33843654,2022-10-06,140896.0,158406.0,,,PFTrDA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7399,84862,33843655,2022-10-06,140896.0,158406.0,,,10:2 FTS,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7400,84863,33843656,2022-10-06,140896.0,158406.0,,,8:2 diPAP,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7401,84864,33843657,2022-10-06,140896.0,158406.0,,,PFUnDA,<,10.0,ng/l,OVAM,,,,No top m mv,No basis m mv
7402,0,PBC3,2022/02/04,154735.9568,213286.1045,,14.9,PFHxS,=,5.0,ng/l,Lantis,,,,No top m mv,
7403,12,PBC1,2022/02/04,154571.36,213239.6112,,15.0,PFECHS,<,1.0,ng/l,Lantis,,,,No top m mv,
7404,13,PB236B-1-1 PB236B,2021/12/02,151168.171,214556.146,,,PFOSA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7405,14,PB05C-1-1,2021/10/11,153964.46,215707.51,,,PFOA lineair,=,4.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7406,16,PB05A-1-1,2021/10/11,153964.42,215707.57,,,EtPFOSAA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7407,19,PB05C-1-1,2021/10/11,153964.46,215707.51,,,PFNA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7408,21,PB236B-1-1 PB236B,2021/12/02,151168.171,214556.146,,,PFDoDS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7409,24,PBC3,2022/02/04,154735.9568,213286.1045,,14.9,PFODA,<,2.0,ng/l,Lantis,,,,No top m mv,
7410,25,PB2C-1-1,2021/10/11,154047.4,216277.67,,,6:2/8:2 diPAP,<,10.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7411,34,PBB3,2022/02/04,154765.3491,213266.3315,,4.5,PFHpS,=,2.0,ng/l,Lantis,,,,No top m mv,
7412,35,GEO-11/063-PB151-1-1 GEO-11/063-PB151,2022/01/25,153284.87,214515.06,,,PFOSA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7413,40,PB2B-1-1,2021/10/11,154047.4,216277.67,,,4:2 FTS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7414,50,PB236A-1-1 PB236A,2021/12/02,151168.171,214556.146,,,EtPFOSA,<,4.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7415,53,PB5B-1-1,2021/10/11,153964.28,215706.86,,,6:2 FTS,<,2.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7416,58,PB236B-1-1 PB236B,2021/12/02,151168.171,214556.146,,,PFDS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7417,63,PB05D-1-1,2021/10/11,153964.34,215706.87,,,PFDA,=,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7418,64,GEO-11/063-PB151-1-1 GEO-11/063-PB151,2022/01/25,153284.87,214515.06,,,EtPFOSAA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7419,103,PB2C-1-1,2021/10/11,154047.4,216277.67,,,HPFO-DA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7420,105,PB05D-1-1,2021/10/11,153964.34,215706.87,,,PFDS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7421,106,PB05D-1-1,2021/10/11,153964.34,215706.87,,,EtPFOSAA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7422,108,PB2D-1-1,2021/10/11,154047.4,216277.67,,,PFPeA,=,6.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7423,109,PBB3,2022/02/04,154765.3491,213266.3315,,4.5,4:2 FTS,<,1.0,ng/l,Lantis,,,,No top m mv,
7424,113,PB2D-1-1,2021/10/11,154047.4,216277.67,,,PFHxDA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7425,114,PB236B-1-1 PB236B,2021/12/02,151168.171,214556.146,,,EtPFOSA,<,4.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7426,125,PBB2,2022/02/04,154644.5735,213347.5611,,3.1,PFDA,<,1.0,ng/l,Lantis,,,,No top m mv,
7427,138,PB05D-1-1,2021/10/11,153964.34,215706.87,,,6:2/8:2 diPAP,<,10.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7428,144,GEO-11/063-PB151-1-1 GEO-11/063-PB151,2022/01/25,153284.87,214515.06,,,4:2 FTS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7429,148,PBC1,2022/02/04,154571.36,213239.6112,,15.0,PFOS lineair,=,2.0,ng/l,Lantis,,,,No top m mv,
7430,160,PBB2,2022/02/04,154644.5735,213347.5611,,3.1,PFNA,<,1.0,ng/l,Lantis,,,,No top m mv,
7431,163,PB05C-1-1,2021/10/11,153964.46,215707.51,,,PFOS vertakt,=,4.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7432,166,PBC3,2022/02/04,154735.9568,213286.1045,,14.9,PFOS vertakt,=,20.0,ng/l,Lantis,,,,No top m mv,
7433,176,PB2B-1-1,2021/10/11,154047.4,216277.67,,,EtPFOSA,<,4.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7434,187,PBB1,2022/02/04,154549.9838,213344.3547,,3.4,PFECHS,<,1.0,ng/l,Lantis,,,,No top m mv,
7435,218,PB05A-1-1,2021/10/11,153964.42,215707.57,,,10:2 FTS,<,4.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7436,220,PBC2,2022/02/04,154572.4288,213467.2679,,15.3,PFTrDA,<,1.0,ng/l,Lantis,,,,No top m mv,
7437,222,PBA1,2022/02/04,154416.9169,213361.4556,,7.1,PFOS vertakt,=,7.0,ng/l,Lantis,,,,No top m mv,
7438,247,PBB3,2022/02/04,154765.3491,213266.3315,,4.5,PFECHS,<,1.0,ng/l,Lantis,,,,No top m mv,
7439,263,PB2A-1-1,2021/10/11,154047.4,216277.67,,,PFBA,=,19.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7440,264,GEO-11/063-PB151-1-1 GEO-11/063-PB151,2022/01/25,153284.87,214515.06,,,PFHpA,=,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7441,270,PB2C-1-1,2021/10/11,154047.4,216277.67,,,PFBA,=,21.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7442,279,PBC1,2022/02/04,154571.36,213239.6112,,15.0,PFDS,<,1.0,ng/l,Lantis,,,,No top m mv,
7443,296,PB2B-1-1,2021/10/11,154047.4,216277.67,,,PFDoDS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7444,302,PB2B-1-1,2021/10/11,154047.4,216277.67,,,PFPeS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7445,314,PB05D-1-1,2021/10/11,153964.34,215706.87,,,PFHpS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7446,332,PBB1,2022/02/04,154549.9838,213344.3547,,3.4,8:2 FTS,=,1.0,ng/l,Lantis,,,,No top m mv,
7447,335,PBB1,2022/02/04,154549.9838,213344.3547,,3.4,HPFO-DA,<,1.0,ng/l,Lantis,,,,No top m mv,
7448,344,PBC2,2022/02/04,154572.4288,213467.2679,,15.3,MePFOSA,<,2.0,ng/l,Lantis,,,,No top m mv,
7449,345,PBC2,2022/02/04,154572.4288,213467.2679,,15.3,PFOS vertakt,=,190.0,ng/l,Lantis,,,,No top m mv,
7450,347,PB2D-1-1,2021/10/11,154047.4,216277.67,,,PFHxS,=,3.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7451,360,PB2B-1-1,2021/10/11,154047.4,216277.67,,,PFOA lineair,=,6.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7452,389,PB05A-1-1,2021/10/11,153964.42,215707.57,,,MePFOSAA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7453,393,PB2C-1-1,2021/10/11,154047.4,216277.67,,,6:2 FTS,=,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7454,403,PBC4,2022/02/04,154418.5201,213413.2929,,15.3,8:2 diPAP,<,1.0,ng/l,Lantis,,,,No top m mv,
7455,417,PB05A-1-1,2021/10/11,153964.42,215707.57,,,MePFOSA,<,2.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7456,423,PBB1,2022/02/04,154549.9838,213344.3547,,3.4,PFDA,=,2.0,ng/l,Lantis,,,,No top m mv,
7457,424,PBA1,2022/02/04,154416.9169,213361.4556,,7.1,PFBA,=,31.0,ng/l,Lantis,,,,No top m mv,
7458,436,PBC4,2022/02/04,154418.5201,213413.2929,,15.3,PFUnDA,<,1.0,ng/l,Lantis,,,,No top m mv,
7459,437,PB2C-1-1,2021/10/11,154047.4,216277.67,,,8:2 FTS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7460,445,PB05A-1-1,2021/10/11,153964.42,215707.57,,,PFPeA,=,13.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7461,450,PBB1,2022/02/04,154549.9838,213344.3547,,3.4,PFODA,<,2.0,ng/l,Lantis,,,,No top m mv,
7462,452,PBA1,2022/02/04,154416.9169,213361.4556,,7.1,PFOA vertakt,=,2.0,ng/l,Lantis,,,,No top m mv,
7463,456,PBC1,2022/02/04,154571.36,213239.6112,,15.0,HPFO-DA,<,1.0,ng/l,Lantis,,,,No top m mv,
7464,457,PB2D-1-1,2021/10/11,154047.4,216277.67,,,PFHpS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7465,458,PB236A-1-1 PB236A,2021/12/02,151168.171,214556.146,,,som PFOS,=,3.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7466,466,PB05A-1-1,2021/10/11,153964.42,215707.57,,,PFNA,=,4.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7467,476,PB236B-1-1 PB236B,2021/12/02,151168.171,214556.146,,,EtPFOSAA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7468,486,PB05D-1-1,2021/10/11,153964.34,215706.87,,,PFOSA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7469,489,PBC2,2022/02/04,154572.4288,213467.2679,,15.3,ADONA,<,1.0,ng/l,Lantis,,,,No top m mv,
7470,496,PB2C-1-1,2021/10/11,154047.4,216277.67,,,PFHxDA,<,2.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7471,510,PBC2,2022/02/04,154572.4288,213467.2679,,15.3,6:2 FTS,=,21.0,ng/l,Lantis,,,,No top m mv,
7472,513,PB236A-1-1 PB236A,2021/12/02,151168.171,214556.146,,,PFODA,<,2.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7473,514,PB5B-1-1,2021/10/11,153964.28,215706.86,,,PFDS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7474,519,PBC1,2022/02/04,154571.36,213239.6112,,15.0,MePFOSAA,<,2.0,ng/l,Lantis,,,,No top m mv,
7475,520,PB2A-1-1,2021/10/11,154047.4,216277.67,,,som PFOA,=,7.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7476,525,PB236A-1-1 PB236A,2021/12/02,151168.171,214556.146,,,PFPeS,=,23.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7477,530,PBC2,2022/02/04,154572.4288,213467.2679,,15.3,6:2/8:2 diPAP,<,10.0,ng/l,Lantis,,,,No top m mv,
7478,543,PBB2,2022/02/04,154644.5735,213347.5611,,3.1,EtPFOSAA,=,1.0,ng/l,Lantis,,,,No top m mv,
7479,548,PB236A-1-1 PB236A,2021/12/02,151168.171,214556.146,,,10:2 FTS,<,4.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7480,556,PB05D-1-1,2021/10/11,153964.34,215706.87,,,MePFOSAA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7481,557,GEO-11/063-PB151-1-1 GEO-11/063-PB151,2022/01/25,153284.87,214515.06,,,6:2/8:2 diPAP,<,10.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7482,573,PBA1,2022/02/04,154416.9169,213361.4556,,7.1,PFPeA,=,2.0,ng/l,Lantis,,,,No top m mv,
7483,577,PBA1,2022/02/04,154416.9169,213361.4556,,7.1,MePFOSAA,=,1.0,ng/l,Lantis,,,,No top m mv,
7484,579,GEO-11/063-PB151-1-1 GEO-11/063-PB151,2022/01/25,153284.87,214515.06,,,PFDoDA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7485,580,PB05C-1-1,2021/10/11,153964.46,215707.51,,,PFDA,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7486,592,PBB3,2022/02/04,154765.3491,213266.3315,,4.5,PFODA,<,2.0,ng/l,Lantis,,,,No top m mv,
7487,595,GEO-11/063-PB151-1-1 GEO-11/063-PB151,2022/01/25,153284.87,214515.06,,,PFODA,<,2.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7488,598,PBA1,2022/02/04,154416.9169,213361.4556,,7.1,PFDA,<,1.0,ng/l,Lantis,,,,No top m mv,
7489,626,PB2B-1-1,2021/10/11,154047.4,216277.67,,,PFHpS,<,1.0,ng/l,Lantis,,,,No top m mv,No basis m mv
7490,630,PBA1,2022/02/04,154416.9169,213361.4556,,7.1,PFDoDA,<,1.0,ng/l,Lantis,,,,No top m mv,
